Metric,Level,Location Type,Location,Original Division,Final Division,Mapping Status,Matched Evidence,Hierarchy Path
Leader Effectiveness,2,FRL,1000390 AHMG CFD Tampa,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1052 AdventHealth Medical Group Central Florida > 1000390 AHMG CFD Tampa
Leader Effectiveness,2,Costing Company,1053 AdventHealth University,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1053 AdventHealth University
Leader Effectiveness,2,FRL,1000201 AdventHealth University,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1053 AdventHealth University > 1000201 AdventHealth University
Leader Effectiveness,2,Costing Company,1054 AdventHealth Imaging Central Florida,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1054 AdventHealth Imaging Central Florida
Leader Effectiveness,2,FRL,1000203 Imaging CFD Support,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1054 AdventHealth Imaging Central Florida > 1000203 Imaging CFD Support
Leader Effectiveness,2,FRL,1000207 Imaging Health Parks Support,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1054 AdventHealth Imaging Central Florida > 1000207 Imaging Health Parks Support
Leader Effectiveness,2,Region,East Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy
Leader Effectiveness,2,Costing Company,1060 AdventHealth Ocala,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1060 AdventHealth Ocala
Leader Effectiveness,2,FRL,1000219 Ocala,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1060 AdventHealth Ocala > 1000219 Ocala
Leader Effectiveness,2,FRL,1000220 OSED EFD TimberRidge,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1060 AdventHealth Ocala > 1000220 OSED EFD TimberRidge
Leader Effectiveness,2,FRL,1000221 OSED EFD Belleview,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1060 AdventHealth Ocala > 1000221 OSED EFD Belleview
Leader Effectiveness,2,FRL,1000542 OSED HeathBrook,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1060 AdventHealth Ocala > 1000542 OSED HeathBrook
Leader Effectiveness,2,Costing Company,1072 AdventHealth Daytona Beach,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1072 AdventHealth Daytona Beach
Leader Effectiveness,2,FRL,1000017 OP Rehab EFD Daytona Beach,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1072 AdventHealth Daytona Beach > 1000017 OP Rehab EFD Daytona Beach
Leader Effectiveness,2,FRL,1000241 Daytona Beach,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1072 AdventHealth Daytona Beach > 1000241 Daytona Beach
Leader Effectiveness,2,FRL,1000242 OSED EFD Port Orange,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1072 AdventHealth Daytona Beach > 1000242 OSED EFD Port Orange
Leader Effectiveness,2,FRL,1000258 East FL Division,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1072 AdventHealth Daytona Beach > 1000258 East FL Division
Leader Effectiveness,2,Costing Company,1073 AdventHealth Medical Group East Florida,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1073 AdventHealth Medical Group East Florida
Leader Effectiveness,2,FRL,1000244 AHMG EFD East Florida,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1073 AdventHealth Medical Group East Florida > 1000244 AHMG EFD East Florida
Leader Effectiveness,2,FRL,1000246 AHMG EFD Daytona Beach,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1073 AdventHealth Medical Group East Florida > 1000246 AHMG EFD Daytona Beach
Leader Effectiveness,2,FRL,1000247 AHMG EFD DeLand,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1073 AdventHealth Medical Group East Florida > 1000247 AHMG EFD DeLand
Leader Effectiveness,2,FRL,1000249 AHMG EFD Fish Memorial,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1073 AdventHealth Medical Group East Florida > 1000249 AHMG EFD Fish Memorial
Leader Effectiveness,2,FRL,1000251 AHMG EFD Palm Coast,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1073 AdventHealth Medical Group East Florida > 1000251 AHMG EFD Palm Coast
Leader Effectiveness,2,FRL,1000253 AHMG EFD New Smyrna Beach,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1073 AdventHealth Medical Group East Florida > 1000253 AHMG EFD New Smyrna Beach
Leader Effectiveness,2,FRL,1000256 AHMG EFD Waterman,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1073 AdventHealth Medical Group East Florida > 1000256 AHMG EFD Waterman
Leader Effectiveness,2,Costing Company,1077 AdventHealth DeLand,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1077 AdventHealth DeLand
Leader Effectiveness,2,FRL,1000018 OP Rehab EFD DeLand,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1077 AdventHealth DeLand > 1000018 OP Rehab EFD DeLand
Leader Effectiveness,2,FRL,1000262 DeLand,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1077 AdventHealth DeLand > 1000262 DeLand
Leader Effectiveness,2,Costing Company,1078 AdventHealth New Smyrna Beach,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1078 AdventHealth New Smyrna Beach
Leader Effectiveness,2,FRL,1000019 OP Rehab EFD New Smyrna Beach,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1078 AdventHealth New Smyrna Beach > 1000019 OP Rehab EFD New Smyrna Beach
Leader Effectiveness,2,FRL,1000263 New Smyrna Beach,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1078 AdventHealth New Smyrna Beach > 1000263 New Smyrna Beach
Leader Effectiveness,2,Costing Company,1079 AdventHealth Fish Memorial,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1079 AdventHealth Fish Memorial
Leader Effectiveness,2,FRL,1000020 OP Rehab EFD Fish,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1079 AdventHealth Fish Memorial > 1000020 OP Rehab EFD Fish
Leader Effectiveness,2,FRL,1000264 Fish Memorial,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1079 AdventHealth Fish Memorial > 1000264 Fish Memorial
Leader Effectiveness,2,FRL,1000265 OSED EFD Deltona,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1079 AdventHealth Fish Memorial > 1000265 OSED EFD Deltona
Leader Effectiveness,2,Costing Company,1081 AdventHealth Palm Coast,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1081 AdventHealth Palm Coast
Leader Effectiveness,2,FRL,1000021 OP Rehab EFD Palm Coast,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > East Florida Division Cost Centers by Reporting Hierarchy > 1081 AdventHealth Palm Coast > 1000021 OP Rehab EFD Palm Coast
