Row ID,Business Area,Metric,Matched Division,Source Division,Location Type,Location,Original Division,Report Geography,Mapping Status,Mapping Confidence,Mapping Evidence,Value,Local Goal,Derived Goal Status,Status Basis,Source Variance,Source Variance Color,YTD,Data As Of
TEAM::321,Team,Team Member Engagement,SYS,N/A,Corporate,AdventHealth,N/A,N/A,UNRESOLVED_PRESERVED,N/A,N/A,82,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::322,Team,Team Member Engagement,Corporate Services,Corporate Services Division Cost Centers by Reporting Hierarchy,Division,Corporate Services Division Cost Centers by Reporting Hierarchy,Corporate Services Division Cost Centers by Reporting Hierarchy,N/A,UNSUPPORTED_CORPORATE_SERVICES_PRESERVED,N/A,corporate services division cost centers by reporting hierarchy,87,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.10%,green,N/A,Mar 2026
TEAM::323,Team,Team Member Engagement,Florida Division (Unresolved),Florida Division Cost Centers by Reporting Hierarchy,Division,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,N/A,ORIGINAL_DIVISION_PRESERVED,N/A,Florida Division Cost Centers by Reporting Hierarchy,82,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::324,Team,Team Member Engagement,Multistate Division (Unresolved),Multistate Division Cost Centers by Reporting Hierarchy,Division,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,N/A,ORIGINAL_DIVISION_PRESERVED,N/A,Multistate Division Cost Centers by Reporting Hierarchy,79,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::325,Team,Team Member Engagement,Primary Health Division,PHD,Division,Primary Health Division Cost Centers by Reporting Hierarchy,PHD,N/A,N/A,N/A,N/A,81,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::326,Team,Team Member Engagement,Multi-State Division 1,MSD 1,Costing Company,1000 AdventHealth Hendersonville,MSD 1,N/A,N/A,N/A,N/A,82,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::327,Team,Team Member Engagement,Multi-State Division 1,MSD 1,Costing Company,1001 AdventHealth Manchester,MSD 1,N/A,N/A,N/A,N/A,88,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.10%,green,N/A,Mar 2026
TEAM::328,Team,Team Member Engagement,Multi-State Division 1,MSD 1,Costing Company,1003 AdventHealth Polk,MSD 1,N/A,N/A,N/A,N/A,79,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::329,Team,Team Member Engagement,Multi-State Division 2,MSD 2,Costing Company,1004 UChicago Medicine AdventHealth Hinsdale,MSD 2,N/A,N/A,N/A,N/A,79,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::330,Team,Team Member Engagement,Multi-State Division 2,MSD 2,Costing Company,1005 UChicago Medicine AdventHealth La Grange,MSD 2,N/A,N/A,N/A,N/A,78,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::331,Team,Team Member Engagement,Multi-State Division 2,MSD 2,Costing Company,1006 UChicago Medicine AdventHealth Bolingbrook,MSD 2,N/A,N/A,N/A,N/A,77,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::332,Team,Team Member Engagement,Multi-State Division 2,MSD 2,Costing Company,1007 UChicago Medicine AdventHealth GlenOaks,MSD 2,N/A,N/A,N/A,N/A,78,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::333,Team,Team Member Engagement,Multi-State Division 2,MSD 2,Costing Company,1009 UChicago Medicine AdventHealth Medical Group,MSD 2,N/A,N/A,N/A,N/A,77,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::334,Team,Team Member Engagement,Multi-State Division 2,MSD 2,Costing Company,1010 AdventHealth Durand,MSD 2,N/A,N/A,N/A,N/A,78,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::335,Team,Team Member Engagement,Multi-State Division 2,MSD 2,Costing Company,1011 Texas Health Medical Associates,MSD 2,N/A,N/A,N/A,N/A,88,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.10%,green,N/A,Mar 2026
TEAM::336,Team,Team Member Engagement,Multi-State Division 2,MSD 2,Costing Company,1012 Adventist Hlth System Texas Inc,MSD 2,N/A,N/A,N/A,N/A,97,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.20%,green,N/A,Mar 2026
TEAM::337,Team,Team Member Engagement,Multi-State Division 2,MSD 2,Costing Company,1013 Texas Health Huguley Hospital,MSD 2,N/A,N/A,N/A,N/A,83,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::338,Team,Team Member Engagement,Multi-State Division 2,MSD 2,Costing Company,1014 Texas Health Huguley Surgery Center,MSD 2,N/A,N/A,N/A,N/A,95,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.20%,green,N/A,Mar 2026
TEAM::339,Team,Team Member Engagement,Multi-State Division 2,MSD 2,Costing Company,1015 Texas Health Hospital Mansfield,MSD 2,N/A,N/A,N/A,N/A,84,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::340,Team,Team Member Engagement,Multi-State Division 2,MSD 2,Costing Company,1016 AdventHealth Central Texas,MSD 2,N/A,N/A,N/A,N/A,79,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::341,Team,Team Member Engagement,Multi-State Division 2,MSD 2,Costing Company,1017 AdventHealth Rollins Brook,MSD 2,N/A,N/A,N/A,N/A,78,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::342,Team,Team Member Engagement,Multi-State Division 2,MSD 2,Costing Company,1018 AdventHealth Medical Group Central Texas,MSD 2,N/A,N/A,N/A,N/A,85,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::343,Team,Team Member Engagement,Multi-State Division 2,MSD 2,Costing Company,1021 Family Medicine Rural Health Clinic Lampasas,MSD 2,N/A,N/A,N/A,N/A,73,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.10%,green,N/A,Mar 2026
TEAM::344,Team,Team Member Engagement,Multi-State Division 1,MSD 1,Costing Company,1022 AdventHealth Gordon,MSD 1,N/A,N/A,N/A,N/A,82,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::345,Team,Team Member Engagement,Multi-State Division 1,MSD 1,Costing Company,1023 AdventHealth Murray,MSD 1,N/A,N/A,N/A,N/A,84,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::346,Team,Team Member Engagement,Multi-State Division 1,MSD 1,Costing Company,1024 AdventHealth Redmond,MSD 1,N/A,N/A,N/A,N/A,78,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::347,Team,Team Member Engagement,Multi-State Division 1,MSD 1,Costing Company,1025 AdventHealth Medical Group Georgia,MSD 1,N/A,N/A,N/A,N/A,85,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::348,Team,Team Member Engagement,Multi-State Division 1,MSD 1,Costing Company,1027 Surgicare of Rome Inc,MSD 1,N/A,N/A,N/A,N/A,86,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.10%,green,N/A,Mar 2026
TEAM::349,Team,Team Member Engagement,Multi-State Division 1,MSD 1,Costing Company,1029 AdventHealth Porter,MSD 1,N/A,N/A,N/A,N/A,78,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::350,Team,Team Member Engagement,Multi-State Division 1,MSD 1,Costing Company,1030 AdventHealth Avista,MSD 1,N/A,N/A,N/A,N/A,77,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::351,Team,Team Member Engagement,Multi-State Division 1,MSD 1,Costing Company,1031 AdventHealth Littleton,MSD 1,N/A,N/A,N/A,N/A,77,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::352,Team,Team Member Engagement,Multi-State Division 1,MSD 1,Costing Company,1032 AdventHealth Parker,MSD 1,N/A,N/A,N/A,N/A,78,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::353,Team,Team Member Engagement,Multi-State Division 1,MSD 1,Costing Company,1033 AdventHealth Castle Rock,MSD 1,N/A,N/A,N/A,N/A,77,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::354,Team,Team Member Engagement,Multi-State Division 2,MSD 2,Costing Company,1038 AdventHealth Shawnee Mission,MSD 2,N/A,N/A,N/A,N/A,79,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::355,Team,Team Member Engagement,Multi-State Division 2,MSD 2,Costing Company,1039 AdventHealth South Overland Park,MSD 2,N/A,N/A,N/A,N/A,83,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::356,Team,Team Member Engagement,Multi-State Division 2,MSD 2,Costing Company,1041 AdventHealth Surgery Center Prairie Star,MSD 2,N/A,N/A,N/A,N/A,82,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::357,Team,Team Member Engagement,Multi-State Division 2,MSD 2,Costing Company,1042 AdventHealth Surgery Center Shawnee Mission,MSD 2,N/A,N/A,N/A,N/A,77,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::358,Team,Team Member Engagement,Multi-State Division 2,MSD 2,Costing Company,1043 The Bariatric Center of Kansas City,MSD 2,N/A,N/A,N/A,N/A,82,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::359,Team,Team Member Engagement,Multi-State Division 2,MSD 2,Costing Company,1044 AdventHealth Ottawa,MSD 2,N/A,N/A,N/A,N/A,79,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::360,Team,Team Member Engagement,Central Florida Division,CFD,Costing Company,1045 AdventHealth Orlando,CFD,N/A,N/A,N/A,N/A,83,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::361,Team,Team Member Engagement,West Florida Division,WFD,Costing Company,1046 AdventHealth Heart of Florida,WFD,N/A,N/A,N/A,N/A,82,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::362,Team,Team Member Engagement,West Florida Division,WFD,Costing Company,1047 AdventHealth Lake Wales,WFD,N/A,N/A,N/A,N/A,81,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::363,Team,Team Member Engagement,Primary Health Division,PHD,Costing Company,1049 AdventHealth Total Health Management,PHD,N/A,N/A,N/A,N/A,83,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::364,Team,Team Member Engagement,Primary Health Division,PHD,Costing Company,1050 Healthfirst AdventHealth Centra Care,PHD,N/A,N/A,N/A,N/A,81,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::365,Team,Team Member Engagement,Central Florida Division,CFD,Costing Company,1052 AdventHealth Medical Group Central Florida,CFD,N/A,N/A,N/A,N/A,84,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::366,Team,Team Member Engagement,Central Florida Division,CFD,Costing Company,1053 AdventHealth University,CFD,N/A,N/A,N/A,N/A,85,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::367,Team,Team Member Engagement,Central Florida Division,CFD,Costing Company,1054 AdventHealth Imaging Central Florida,CFD,N/A,N/A,N/A,N/A,79,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::368,Team,Team Member Engagement,Primary Health Division,PHD,Costing Company,1057 AdventHealth Home Health and Hospice Inc,PHD,N/A,N/A,N/A,N/A,81,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::369,Team,Team Member Engagement,West Florida Division,WFD,Costing Company,1059 AdventHealth Tampa,WFD,N/A,N/A,N/A,N/A,78,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::370,Team,Team Member Engagement,East Florida Division,EFD,Costing Company,1060 AdventHealth Ocala,EFD,N/A,N/A,N/A,N/A,80,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::371,Team,Team Member Engagement,West Florida Division,WFD,Costing Company,1062 AdventHealth Carrollwood,WFD,N/A,N/A,N/A,N/A,83,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::372,Team,Team Member Engagement,West Florida Division,WFD,Costing Company,1063 AdventHealth Riverview,WFD,N/A,N/A,N/A,N/A,83,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::373,Team,Team Member Engagement,West Florida Division,WFD,Costing Company,1064 AdventHealth Connerton,WFD,N/A,N/A,N/A,N/A,79,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::374,Team,Team Member Engagement,West Florida Division,WFD,Costing Company,1065 AdventHealth Medical Group West Florida,WFD,N/A,N/A,N/A,N/A,82,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::375,Team,Team Member Engagement,West Florida Division,WFD,Costing Company,1066 AdventHealth Wesley Chapel,WFD,N/A,N/A,N/A,N/A,84,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::376,Team,Team Member Engagement,West Florida Division,WFD,Costing Company,1067 AdventHealth Zephyrhills,WFD,N/A,N/A,N/A,N/A,84,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::377,Team,Team Member Engagement,West Florida Division,WFD,Costing Company,1068 AdventHealth Dade City,WFD,N/A,N/A,N/A,N/A,86,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.10%,green,N/A,Mar 2026
TEAM::378,Team,Team Member Engagement,West Florida Division,WFD,Costing Company,1070 AdventHealth Imaging West Florida,WFD,N/A,N/A,N/A,N/A,88,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.10%,green,N/A,Mar 2026
TEAM::379,Team,Team Member Engagement,East Florida Division,EFD,Costing Company,1072 AdventHealth Daytona Beach,EFD,N/A,N/A,N/A,N/A,81,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::380,Team,Team Member Engagement,East Florida Division,EFD,Costing Company,1073 AdventHealth Medical Group East Florida,EFD,N/A,N/A,N/A,N/A,78,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::381,Team,Team Member Engagement,East Florida Division,EFD,Costing Company,1077 AdventHealth DeLand,EFD,N/A,N/A,N/A,N/A,84,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::382,Team,Team Member Engagement,East Florida Division,EFD,Costing Company,1078 AdventHealth New Smyrna Beach,EFD,N/A,N/A,N/A,N/A,80,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::383,Team,Team Member Engagement,East Florida Division,EFD,Costing Company,1079 AdventHealth Fish Memorial,EFD,N/A,N/A,N/A,N/A,84,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::384,Team,Team Member Engagement,East Florida Division,EFD,Costing Company,1081 AdventHealth Palm Coast,EFD,N/A,N/A,N/A,N/A,78,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::385,Team,Team Member Engagement,East Florida Division,EFD,Costing Company,1082 AdventHealth Palm Coast Parkway,EFD,N/A,N/A,N/A,N/A,79,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::386,Team,Team Member Engagement,East Florida Division,EFD,Costing Company,1083 AdventHealth Waterman,EFD,N/A,N/A,N/A,N/A,83,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::387,Team,Team Member Engagement,West Florida Division,WFD,Costing Company,1084 AdventHealth North Pinellas,WFD,N/A,N/A,N/A,N/A,86,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.10%,green,N/A,Mar 2026
TEAM::388,Team,Team Member Engagement,West Florida Division,WFD,Costing Company,1085 AdventHealth Sebring,WFD,N/A,N/A,N/A,N/A,78,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::389,Team,Team Member Engagement,West Florida Division,WFD,Costing Company,1086 AdventHealth Wauchula,WFD,N/A,N/A,N/A,N/A,84,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::390,Team,Team Member Engagement,Primary Health Division,PHD,Costing Company,1087 AdventHealth Primary Care Network,PHD,N/A,N/A,N/A,N/A,78,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::391,Team,Team Member Engagement,Corporate Services,Corporate Services Division Cost Centers by Reporting Hierarchy,Costing Company,1088 AdventHealth Corporate,Corporate Services Division Cost Centers by Reporting Hierarchy,N/A,UNSUPPORTED_CORPORATE_SERVICES_PRESERVED,N/A,corporate services division cost centers by reporting hierarchy,86,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.10%,green,N/A,Mar 2026
TEAM::392,Team,Team Member Engagement,Corporate Services,Corporate Services Division Cost Centers by Reporting Hierarchy,Costing Company,1091 AdventHealth Information Technology,Corporate Services Division Cost Centers by Reporting Hierarchy,N/A,UNSUPPORTED_CORPORATE_SERVICES_PRESERVED,N/A,corporate services division cost centers by reporting hierarchy,87,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.10%,green,N/A,Mar 2026
TEAM::393,Team,Team Member Engagement,Primary Health Division,PHD,Costing Company,1094 AdventHealth Well 65 Plus,PHD,N/A,N/A,N/A,N/A,77,≥ 81,missed,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::394,Team,Team Member Engagement,Primary Health Division,PHD,Costing Company,1096 Florida Hospital Healthcare System Inc,PHD,N/A,N/A,N/A,N/A,88,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.10%,green,N/A,Mar 2026
TEAM::395,Team,Team Member Engagement,Primary Health Division,PHD,Costing Company,1105 AdventHealth Centra Care,PHD,N/A,N/A,N/A,N/A,85,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::396,Team,Team Member Engagement,Multi-State Division 1,MSD 1,Costing Company,1106 Portercare Adventist Health System,MSD 1,N/A,N/A,N/A,N/A,81,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
TEAM::397,Team,Team Member Engagement,Multi-State Division 2,MSD 2,Costing Company,1108 Family Medicine Rural Health Clinic Copperas,MSD 2,N/A,N/A,N/A,N/A,82,≥ 81,met,Calculated from the displayed value and this scope's local goal,0.00%,green,N/A,Mar 2026
